userId,rec_1,rec_2,rec_3,rec_4,rec_5
271781656508459677,25 Coisas que Você Devia Começar a Fazer Agora que Tem 25 anos,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,"SINAIS do FUTURO imediato: #1, internet das coisas",Vídeos motivacionais: os 21 vídeos mais incríveis.,Quando o Scrum irá falhar - Tableless
8471654280763064040,Kroton prepara oferta pelo controle da Estácio - Primeiro Lugar On-line,A saga do jovem CEO da Dasa,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,"Por dentro do Nubank, conheça os segredos da fintech mais festejada do país",Saiba como a Cisco está trabalhando com IoT e suas iniciativas para os empreendedores desse mercado - Startupi
-7966002439899518762,"The Algorithm March, Japan's Strangely Entertaining Exercise",The Complete Google Analytics Audit Checklist | Optimization Up,Tracking Multiple Categories in Google Analytics for Content Pages - E-Nor | Google Analytics Blog,Learn Swift Programming Syntax | Udacity,Mike Birbiglia's 6 Tips for Making It Small in Hollywood. Or Anywhere.
-1599909055058013899,[Books] Biblioteca FIXE: Sugestões de Leitura,DevOps requer profundas mudanças operacionais que o CIO precisa promover - CIO,Dicas para aumentar produtividade: 14 dicas incríveis.,Startups matam. E suas vítimas são as empresas que ainda não entendem o que é a Economia do Acesso,"Por dentro do MariaLab: A tecnologia é área para as mulheres, sim!"
1104652557829563522,Previdência Complementar,Dicionário de Segurês,Entenda o seguro de transportes,O tênue equilíbrio da equipe que desenha produtos digitais,MOBILE TIME - Youse: seguradora digital se diferencia através da interface móvel
-3466571388255450931,Especial: 5 startups brasileiras que podem tornar-se Unicórnios,São Paulo recebe maior evento nacional voltado à educação e discute tecnologia no setor - Startupi,TEDxSãoPaulo,Startups matam. E suas vítimas são as empresas que ainda não entendem o que é a Economia do Acesso,A reunião secreta em que Wall Street testou dinheiro digital | EXAME.com
6186215560165240407,One weird trick that will change the way you code forever: JavaScript TDD,Dark Scrum,Do you want Crappy Agile?,Understanding User Psychology: Thinking Like a Game Designer,Build Quality In: The Key to Continuous Delivery in Kanban
2771740294605751248,Is FinTech Forcing Banking to a Tipping Point?,What's next for China's booming fintech sector?,Banks Need To Collaborate With Bitcoin and Fintech Developers,Building a digital-banking business,Why Barclays Sees Banking's Future as an Information Business
-4392503848617046749,Half Your Brain Stands Guard When Sleeping In A New Place,AI Revolution 101 - AI Revolution,Ray Kurzweil Predicts Three Technologies Will Define Our Future,This year's Founders' Letter,Mobile marketing statistics 2016
1961095124655762515,Amazon takes on PayPal and others with launch of Amazon Payments partner program,Amazon just released a Dash button for AWS IoT,Amazon founder: A.I.'s impact is,Google's official Project Wing logo revealed,Amazon has a huge opportunity in grocery delivery
7538338997444233985,"Por dentro do Nubank, conheça os segredos da fintech mais festejada do país","[Hangout] StartSe promove hangout gratuito com Caio Poli, do Nubank; inscreva-se",Nubank se pronuncia sobre possibilidade de ser fechado e decisão do BC; leia na íntegra,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,"O que aprendemos com os modelos de gestão da Google, Netflix e Dell  Leia mais em Endeavor @ https://endeavor.org.br/modelo-gesta-dell-netflix-google/"
8573995950821939440,Bitcoin Accepted! German Energy Giant Enables Payments - CCN: Financial Bitcoin & Cryptocurrency News,Visa Introduces NFC-Enabled Payment Ring for Team Visa Sponsored Athletes to Use at Rio 2016 Olympic Games,Load Your Steam Wallet Using Bitcoin,PCI Compliance & Drupal Commerce: Which Payment Gateway Should I Choose?,Google Expands Android Pay APIs
2440735228721719292,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,Dicas para aumentar produtividade: 14 dicas incríveis.,Startups matam. E suas vítimas são as empresas que ainda não entendem o que é a Economia do Acesso,"Empresas brasileiras correm para ""ajustar"" cultura interna | EXAME.com",A saga do jovem CEO da Dasa
-9083704948999852989,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,Dicas para aumentar produtividade: 14 dicas incríveis.,Startups matam. E suas vítimas são as empresas que ainda não entendem o que é a Economia do Acesso,"Empresas brasileiras correm para ""ajustar"" cultura interna | EXAME.com",A saga do jovem CEO da Dasa
-5590226906710148930,Elastic Stack 5.0.0 Released,"Practical advice for analysis of large, complex data sets",A Data Engineer's Guide To Non-Traditional Data Storages,Introducing Casting into Hangouts,15 Awesome Sublime Text Plugins For Web Development
-1338563035023619077,O dia em que tive mais medo de estar errada.,Este texto do Ranieri é a melhor coisa que você lerá hoje,Minha passagem no Hackathon da Globo #bbb2017,25 Coisas que Você Devia Começar a Fazer Agora que Tem 25 anos,"7 dicas, macetes e apps que uso para organizar o meu dia e ser mais produtivo no trabalho"
-241759414021954035,9 Non-Threatening Leadership Strategies for Women,"If you think women in tech is just a pipeline problem, you haven't been paying attention - Tech Diversity Files",Introducing Ask a Female Engineer,A Harvard Psychologist Says This Trait Matters Most: 10 Ways to Make a Great First Impression,What Science Tells Us About Leadership Potential
-2124216952049350222,How to Think Exponentially and Better Predict the Future,Why do you Fail at Growth Marketing and How to Solve it,7 Questions to Ask Before Your Next Digital Transformation,When Will The First Machine Become Superintelligent? - AI Revolution,Ray Kurzweil Predicts Three Technologies Will Define Our Future
-4420330605795848283,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,Dicas para aumentar produtividade: 14 dicas incríveis.,Startups matam. E suas vítimas são as empresas que ainda não entendem o que é a Economia do Acesso,"Empresas brasileiras correm para ""ajustar"" cultura interna | EXAME.com",A saga do jovem CEO da Dasa
-3952369149636090575,25 Coisas que Você Devia Começar a Fazer Agora que Tem 25 anos,Vídeos motivacionais: os 21 vídeos mais incríveis.,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,7 motivos para você acordar às 5 da manhã - Tudo Pela Arte,Testes unitários vs aceitação - Android Dev BR
5226673542598775232,25 Coisas que Você Devia Começar a Fazer Agora que Tem 25 anos,Vídeos motivacionais: os 21 vídeos mais incríveis.,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,7 motivos para você acordar às 5 da manhã - Tudo Pela Arte,Testes unitários vs aceitação - Android Dev BR
1904791658745350290,25 Coisas que Você Devia Começar a Fazer Agora que Tem 25 anos,Vídeos motivacionais: os 21 vídeos mais incríveis.,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,7 motivos para você acordar às 5 da manhã - Tudo Pela Arte,Testes unitários vs aceitação - Android Dev BR
-331069051675975961,25 Coisas que Você Devia Começar a Fazer Agora que Tem 25 anos,Vídeos motivacionais: os 21 vídeos mais incríveis.,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,7 motivos para você acordar às 5 da manhã - Tudo Pela Arte,Testes unitários vs aceitação - Android Dev BR
-5934412187320282485,25 Coisas que Você Devia Começar a Fazer Agora que Tem 25 anos,Vídeos motivacionais: os 21 vídeos mais incríveis.,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,7 motivos para você acordar às 5 da manhã - Tudo Pela Arte,Testes unitários vs aceitação - Android Dev BR
2698350543662359063,What 2 Years of Android Development Have Taught Me the Hard Way - Thought's by Aritra Roy,What to look for in a code review ,On DRY and the cost of wrongful abstractions,Writing good code: how to reduce the cognitive load of your code,Microservices: Real Architectural Patterns
-1745775273879852894,[Books] Biblioteca FIXE: Sugestões de Leitura,DevOps requer profundas mudanças operacionais que o CIO precisa promover - CIO,Dicas para aumentar produtividade: 14 dicas incríveis.,Startups matam. E suas vítimas são as empresas que ainda não entendem o que é a Economia do Acesso,"Por dentro do MariaLab: A tecnologia é área para as mulheres, sim!"
-3249945295915486865,"Por dentro do Nubank, conheça os segredos da fintech mais festejada do país","[Hangout] StartSe promove hangout gratuito com Caio Poli, do Nubank; inscreva-se",Nubank se pronuncia sobre possibilidade de ser fechado e decisão do BC; leia na íntegra,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,"O que aprendemos com os modelos de gestão da Google, Netflix e Dell  Leia mais em Endeavor @ https://endeavor.org.br/modelo-gesta-dell-netflix-google/"
-3138095816640178815,"Por dentro do Nubank, conheça os segredos da fintech mais festejada do país","[Hangout] StartSe promove hangout gratuito com Caio Poli, do Nubank; inscreva-se",Nubank se pronuncia sobre possibilidade de ser fechado e decisão do BC; leia na íntegra,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,"O que aprendemos com os modelos de gestão da Google, Netflix e Dell  Leia mais em Endeavor @ https://endeavor.org.br/modelo-gesta-dell-netflix-google/"
5959984095915311263,The Importance of Code Reviews,Effective learning through code workshops | Box Blog,What to look for in a code review ,Leveling Up Your JavaScript -,Writing good code: how to reduce the cognitive load of your code
3617923130431400422,Java 8 Streams - A Deeper Approach About Performance Improvement,"So, You Want A Table, Huh?",Mastering Bash and Terminal,"Inside Capacitor, BigQuery's next-generation columnar storage format | Google Cloud Big Data Blog",Will Google NLI kill the market? Linguistic APIs review
-2644515735969463168,Microsoft's mobile problem may not be a problem at all,How to use Windows 10's Task View and virtual desktops,Windows 10 Anniversary SDK is bringing exciting opportunities to developers,Introducing Docker for Windows Server 2016 - Docker Blog,So long MVP. Hello Minimum Loveable Product.
4452189708713295810,Microsoft's mobile problem may not be a problem at all,How to use Windows 10's Task View and virtual desktops,Windows 10 Anniversary SDK is bringing exciting opportunities to developers,Introducing Docker for Windows Server 2016 - Docker Blog,So long MVP. Hello Minimum Loveable Product.
-1669398169117380092,Self-Driving Cars and Insurance,Why Uber Is Killing the Bank (And What That Means for Everything Else),#FinTech is all about human-centred design - Chris Skinner's blog,"The new, scary face of auto insurance","Millennials Don't Care About Owning Cars, And Car Makers Can't Figure Out Why"
7866703251910305848,Nova campanha da Avon tem drag queen como estrela,Conheça 20 atletas LGBT que vão competir nas Olimpíadas do Rio,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,Especial: O papel dos grandes provedores de TI na Rio 2016,A saga do jovem CEO da Dasa
-4730260618779969536,Novo Honda Civic é eleito o carro mais seguro dos EUA,The Business Case for Continuous Delivery | Continuous Delivery | Atlassian,Crianças esquecidas no carro: quando nem a tecnologia pode ajudar | Tecnoblog,Starbucks tem mais dinheiro do cliente em cartões do que bancos,Citroën lança e-commerce de carros
-7179350186629473243,[Books] Biblioteca FIXE: Sugestões de Leitura,São Paulo recebe maior evento nacional voltado à educação e discute tecnologia no setor - Startupi,3M e o perfil intraempreendedor | Endeavor Brasil,TEDxSãoPaulo,Críticas de design: dizendo as coisas que precisam ser ditas
-4820143702236579967,[Books] Biblioteca FIXE: Sugestões de Leitura,São Paulo recebe maior evento nacional voltado à educação e discute tecnologia no setor - Startupi,3M e o perfil intraempreendedor | Endeavor Brasil,TEDxSãoPaulo,Críticas de design: dizendo as coisas que precisam ser ditas
-1620609516898528700,Microservices testing,Drupal 8 CI/CD with Docker via Jenkins. Part 1: Integration,Serverless real-time architecture on AWS: there is a way !,gotwarlost/istanbul,Continuous Integration for Mobile Apps
116117092134318174,Standing on the Shoulders of Giants - Built to Adapt,Microservices: Real Architectural Patterns,Performance Testing in a Nutshell,7 Mistakes Most Beginners Make When A/B Testing,Taking Microservices Home - NGINX
